position_on_chr12	signal
427362	-0.129075290067576
427363	-0.133221454462188
427364	-0.131245169877207
427365	-0.131245169877207
427366	-0.133285986203738
427367	-0.131437252639166
427368	-0.127484683469206
427369	-0.146107132448797
427370	-0.16058492949647
427371	-0.15854411316994
427372	-0.15867317665304
427373	-0.160778524721121
427374	-0.158771925830131
427375	-0.162982621966293
427376	-0.163047153707843
427377	-0.163111685449394
427378	-0.167001235340496
427379	-0.154373684320087
427380	-0.154438216061638
427381	-0.151819638986539
427382	-0.147384155115572
427383	-0.15194870246964
427384	-0.145731407442488
427385	-0.137505122857507
427386	-0.129086755510569
427387	-0.13941838816363
427388	-0.149396169598784
427389	-0.1351143584426
427390	-0.141138058245101
427391	-0.139002395871009
427392	-0.138357712714054
427393	-0.127961548319443
427394	-0.144478649230953
427395	-0.158762851053975
427396	-0.158698319312425
427397	-0.158633787570874
427398	-0.172948303699907
427399	-0.174860056543337
427400	-0.181174588284887
427401	-0.228298518502135
427402	-0.223703656842056
427403	-0.223768188583606
427404	-0.221406226012016
427405	-0.241227309807003
427406	-0.26535632645255
427407	-0.269373427364061
427408	-0.277276175037145
427409	-0.303510539750772
427410	-0.299428907097711
427411	-0.274172292594202
427412	-0.26804984361461
427413	-0.267952606900213
427414	-0.277830126695585
427415	-0.279677347797464
427416	-0.2631929518588
427417	-0.273362816055914
427418	-0.291306364443011
427419	-0.270677316572428
427420	-0.268701031987448
427421	-0.28078264902799
427422	-0.28078264902799
427423	-0.276476228640124
427424	-0.266017044966654
427425	-0.262256558558652
427426	-0.262482858756151
427427	-0.270773675082681
427428	-0.283243360776671
427429	-0.301993360776671
427430	-0.318639525171282
427431	-0.309084029825114
427432	-0.305293229111101
427433	-0.29700241278457
427434	-0.286606248389959
427435	-0.290687881043021
427436	-0.323786614607593
427437	-0.305745829506098
427438	-0.305873380526506
427439	-0.307785133369936
427440	-0.326407582349528
427441	-0.332657582349528
427442	-0.341271935587955
427443	-0.351312736301967
427444	-0.343248220172935
427445	-0.326632370084334
427446	-0.339004819063925
427447	-0.336673170798346
427448	-0.340754803451408
427449	-0.342987702539896
427450	-0.355164165628001
427451	-0.34489706471649
427452	-0.371131429430118
427453	-0.369027593824729
427454	-0.379098708844752
427455	-0.376865809756262
427456	-0.40310017446989
427457	-0.40507645905487
427458	-0.402971110986789
427459	-0.380430310272777
427460	-0.390632879442737
427461	-0.390632879442737
427462	-0.411132863830219
427463	-0.405010414850627
427464	-0.40886574730619
427465	-0.412913162523711
427466	-0.408831529870651
427467	-0.402773612632609
427468	-0.417088128761641
427469	-0.417088128761641
427470	-0.418936862326213
427471	-0.419065925809314
427472	-0.425380457550865
427473	-0.391047359272665
427474	-0.392959112116094
427475	-0.402905066782546
427476	-0.405040729156638
427477	-0.403064444571658
427478	-0.390691995592065
427479	-0.388715711007085
427480	-0.388780242748635
427481	-0.400797328047628
427482	-0.418902644890674
427483	-0.431014576237227
427484	-0.428909228169146
427485	-0.421068621570776
427486	-0.433021175128218
427487	-0.429004074216707
427488	-0.420648726148626
427489	-0.418415827060137
427490	-0.418415827060137
427491	-0.404745994088059
427492	-0.404456674611704
427493	-0.410417355135347
427494	-0.4267423732849
427495	-0.428783189611431
427496	-0.430209637087016
427497	-0.415862415985137
427498	-0.417872918005657
427499	-0.44015710421616
427500	-0.425970139107537
427501	-0.423929322781006
427502	-0.428010955434067
427503	-0.41739000330465
427504	-0.4174545350462
427505	-0.417711149549709
427506	-0.391349233815673
427507	-0.409971682795265
427508	-0.411947967380246
427509	-0.401809929951836
427510	-0.389827062088382
427511	-0.38610079311592
427512	-0.39655997678939
427513	-0.398857407619429
427514	-0.390566591292899
427515	-0.388782389469877
427516	-0.407532389469877
427517	-0.405556104884897
427518	-0.401894367653985
427519	-0.402053745443096
427520	-0.410152479007668
427521	-0.416432793313679
427522	-0.418699909837708
427523	-0.42711978964734
427524	-0.44172513771542
427525	-0.43974885313044
427526	-0.43586081570203
427527	-0.431843714790519
427528	-0.421867445818057
427529	-0.430093730403037
427530	-0.426076629491526
427531	-0.421994996838465
427532	-0.412342264777899
427533	-0.4164581148665
427534	-0.41250554569654
427535	-0.40427926111156
427536	-0.418593777240592
427537	-0.400167314152488
427538	-0.353495984330236
427539	-0.322664367289693
427540	-0.324606434439133
427541	-0.324606434439133
427542	-0.326455168003705
427543	-0.310326135745641
427544	-0.288298564038646
427545	-0.294356481276688
427546	-0.290403912106728
427547	-0.290502661283817
427548	-0.259671044243274
427549	-0.255427643134265
427550	-0.249498789379324
427551	-0.277743656113472
427552	-0.287784456827484
427553	-0.287784456827484
427554	-0.273080359582313
427555	-0.269127790412353
427556	-0.275058156629986
427557	-0.287687220113087
427558	-0.275635917378554
427559	-0.265560899229002
427560	-0.251567529345029
427561	-0.231485927917004
427562	-0.245800444046036
427563	-0.239677995066444
427564	-0.243695095977955
427565	-0.228048978420898
427566	-0.230281877509387
427567	-0.217943645965335
427568	-0.232355398808765
427569	-0.217814582482234
427570	-0.215709234414153
427571	-0.219982949829173
427572	-0.221894702672603
427573	-0.21797483847549
427574	-0.209940636652468
427575	-0.207770756842836
427576	-0.203689124189775
427577	-0.199542959795164
427578	-0.199670510815572
427579	-0.169936177326981
427580	-0.177020552579058
427581	-0.189522065041751
427582	-0.191498349626731
427583	-0.203579966667274
427584	-0.219708998925338
427585	-0.207726131061885
427586	-0.199820992721964
427587	-0.189489360068903
427588	-0.18362352559282
427589	-0.204026273265905
427590	-0.19213673898732
427591	-0.206451255116352
427592	-0.204474970531372
427593	-0.208492071442883
427594	-0.196248685946392
427595	-0.192168565756023
427596	-0.190192281171043
427597	-0.202692281171043
427598	-0.192296116776431
427599	-0.190384363933002
427600	-0.186110648517982
427601	-0.149027519014746
427602	-0.132736718300733
427603	-0.132736718300733
427604	-0.128527534627264
427605	-0.120557864545793
427606	-0.126743332804242
427607	-0.130824965457304
427608	-0.132801250042284
427609	-0.118743348416761
427610	-0.129074981069822
427611	-0.110969664226777
427612	-0.111068413403867
427613	-0.125318397791349
427614	-0.121044682376329
427615	-0.106825012294858
427616	-0.11291324383891
427617	-0.114954060165441
427618	-0.0907605117783442
427619	-0.105075027907376
427620	-0.131309392621004
427621	-0.123210659056432
427622	-0.135455557015615
427623	-0.139600208947534
427624	-0.149804290580187
427625	-0.15764640964125
427626	-0.157484641185302
427627	-0.139153024144759
427628	-0.13063590762073
427629	-0.112014971103831
427630	-0.0936491366277483
427631	-0.101198033082926
427632	-0.0646965674577879
427633	-0.056567519587205
427634	-0.042479303655671
427635	-0.032503034683209
427636	-0.003421402030148
427637	-0.0214621871316425
427638	-0.0355861329614085
427639	-0.033545316634878
427640	-0.0048175351997235
427641	0.005385033970237
427642	0.0160402035351945
427643	0.0160402035351945
427644	0.00966114005209349
427645	0.00768485546711349
427646	0.0320743897456985
427647	0.033986142589128
427648	0.0419558126705995
427649	0.0501820972555795
427650	0.048141280929049
427651	0.041891280929049
427652	0.0620374140986245
427653	0.0661190467516855
427654	0.0923534114653125
427655	0.096241448893723
427656	0.0921598162406615
427657	0.097862369798104
427658	0.0936189686890945
427659	0.087496519709503
427660	0.103658256940415
427661	0.0973437251988645
427662	0.099221260606754
427663	0.119302862034779
427664	0.119302862034779
427665	0.117132982225148
427666	0.119109266810128
427667	0.119109266810128
427668	0.127078936891599
427669	0.13103150606156
427670	0.132880239626132
427671	0.147067204734756
427672	0.163614619952277
427673	0.131292023694598
427674	0.137186660014
427675	0.14120376092551
427676	0.13922747634053
427677	0.149268277054542
427678	0.147227460728012
427679	0.149203745312992
427680	0.163261646938515
427681	0.165302463265046
427682	0.165237931523495
427683	0.158921887319252
427684	0.150695602734273
427685	0.138773363482841
427686	0.13469173082978
427687	0.132650914503249
427688	0.136603483673209
427689	0.14654943833966
427690	0.146291311373459
427691	0.12439368135371
427692	0.11393449768024
427693	0.118016130333301
427694	0.132364863897873
427695	0.126114863897873
427696	0.140267611570958
427697	0.148461191183091
427698	0.15506655486369
427699	0.177381055380204
427700	0.169316539251171
427701	0.175502007509621
427702	0.172915257203226
427703	0.173044320686326
427704	0.173044320686326
427705	0.185287706182818
427706	0.15477962605417
427707	0.177290112462172
427708	0.185324314285194
427709	0.181436276856784
427710	0.173470509904842
427711	0.179463895401333
427712	0.193683565482804
427713	0.212144246006448
427714	0.214055998849878
427715	0.22639423039393
427716	0.251073084148871
427717	0.269178400991915
427718	0.269469232930964
427719	0.263249547236975
427720	0.256871996216566
427721	0.27481403214097
427722	0.275040332338469
427723	0.305582629902656
427724	0.330002478487251
427725	0.358534274030918
427726	0.360605404663459
427727	0.348360506704275
427728	0.342336806901774
427729	0.358597293309775
427730	0.358597293309775
427731	0.360638109636306
427732	0.34467084583419
427733	0.366989249480233
427734	0.38920651328235
427735	0.3828919815408
427736	0.374856267255085
427737	0.356494335908532
427738	0.328509986807422
427739	0.316428369766879
427740	0.314452085181899
427741	0.324557417637462
427742	0.332591619460484
427743	0.310212587202419
427744	0.281969232930964
427745	0.288027150169005
427746	0.292300865584026
427747	0.296416715672626
427748	0.318569447733193
427749	0.332722195406277
427750	0.330745910821297
427751	0.332851258889378
427752	0.332851258889378
427753	0.338682875929921
427754	0.34046556529025
427755	0.356624911854324
427756	0.379393525228528
427757	0.39597515788159
427758	0.389981772385099
427759	0.385835607990487
427760	0.373239249480233
427761	0.357045685480618
427762	0.364789055364591
427763	0.382894372207636
427764	0.404823194737541
427765	0.387136260853953
427766	0.385287527289381
427767	0.379070232262228
427768	0.384999086017168
427769	0.390830703057712
427770	0.400841189465714
427771	0.407026657724163
427772	0.410914695152573
427773	0.416843548907514
427774	0.414640964125036
427775	0.428474956219898
427776	0.416167038981856
427777	0.405835406328794
427778	0.418078791825286
427779	0.392297027506655
427780	0.401036541098653
427781	0.431386755900881
427782	0.42736965498937
427783	0.43361965498937
427784	0.433363040485861
427785	0.431485505077972
427786	0.425300036819522
427787	0.420800021207004
427788	0.419080351125533
427789	0.423194688751441
427790	0.425265819383982
427791	0.425264306921289
427792	0.429119639376852
427793	0.443242072743926
427794	0.430934155505885
427795	0.439097420812007
427796	0.440847405199489
427797	0.453218341716388
427798	0.436764260083735
427799	0.44868410866833
427800	0.45072492499486
427801	0.432136693450809
427802	0.448201193967323
427803	0.447944579463814
427804	0.451832616892224
427805	0.455944563851296
427806	0.461390502905229
427807	0.46540760381674
427808	0.44429564124515
427809	0.432214024204608
427810	0.442545656857668
427811	0.434416608987086
427812	0.436491642749156
427813	0.446724526225127
427814	0.45676532693914
427815	0.468976007462784
427816	0.469040539204334
427817	0.464895887272415
427818	0.44484850327993
427819	0.45307478786491
427820	0.45709188877642
427821	0.473447221231984
427822	0.503411758047603
427823	0.50353930906801
427824	0.537936939087761
427825	0.535511957237313
427826	0.555658090406889
427827	0.553617274080358
427828	0.561552726726289
427829	0.56174632195094
427830	0.568091167998501
427831	0.555625385434041
427832	0.521326504591382
427833	0.511156640394268
427834	0.499109240789265
427835	0.503190873442326
427836	0.499109240789265
427837	0.490753892721184
427838	0.505104138748449
427839	0.501022506095388
427840	0.500957974353837
427841	0.496940873442327
427842	0.496940873442327
427843	0.504940857829808
427844	0.503190873442326
427845	0.505167158027306
427846	0.509279104986378
427847	0.525310900530045
427848	0.521422863101635
427849	0.515364945863593
427850	0.502703177407645
427851	0.510929461992625
427852	0.492824145149581
427853	0.494800429734561
427854	0.466589780435954
427855	0.466589780435954
427856	0.476600266843956
427857	0.482755420796395
427858	0.474755436408913
427859	0.46662638853833
427860	0.454673834980888
427861	0.460825085803797
427862	0.473423834980888
427863	0.451301417226332
427864	0.453277701811312
427865	0.445243499988291
427866	0.44313815192021
427867	0.441097335593679
427868	0.437144766423718
427869	0.435233013580289
427870	0.437401380927227
427871	0.435425096342247
427872	0.429465928281296
427873	0.44553042879781
427874	0.437594976151878
427875	0.453724008409943
427876	0.441288540151493
427877	0.42716610678442
427878	0.429206923110951
427879	0.425062271179032
427880	0.413045185880039
427881	0.406730654138488
427882	0.408836002206569
427883	0.39876249651971
427884	0.400866332125098
427885	0.421012465294674
427886	0.429046667117695
427887	0.427134914274265
427888	0.428850681226207
427889	0.438986327987781
427890	0.43509829055937
427891	0.453207510531945
427892	0.467812858600026
427893	0.461754941361984
427894	0.453656207797412
427895	0.461947024123943
427896	0.454044276450858
427897	0.443746861233337
427898	0.4538521936889
427899	0.449933841954479
427900	0.447957557369499
427901	0.443910142151977
427902	0.448345626022945
427903	0.452169131709805
427904	0.460298179580388
427905	0.456345610410427
427906	0.458194343974999
427907	0.462241759192521
427908	0.462241759192521
427909	0.472218028164983
427910	0.472088964681882
427911	0.458287677559867
427912	0.462496861233337
427913	0.468425714988278
427914	0.452036165097175
427915	0.445978247859133
427916	0.437687431532603
427917	0.417605830104578
427918	0.413653260934618
427919	0.413944092873666
427920	0.424338744805585
427921	0.410444124098702
427922	0.420549456554265
427923	0.40040332338469
427924	0.369925557562053
427925	0.343755724589976
427926	0.351725394671448
427927	0.361929476304101
427928	0.366041423263173
427929	0.35399012052864
427930	0.36024012052864
427931	0.36024012052864
427932	0.370507221440151
427933	0.358554667882709
427934	0.330344018584101
427935	0.328430753277978
427936	0.342651935822142
427937	0.367007252665187
427938	0.354507252665187
427939	0.352209821835147
427940	0.349912391005108
427941	0.335759643332024
427942	0.333783358747044
427943	0.346026744243535
427944	0.368405776501599
427945	0.362347859263558
427946	0.360371574678577
427947	0.360307042937027
427948	0.334042363917389
427949	0.317750050740684
427950	0.323678904495625
427951	0.315388088169093
427952	0.319469720822155
427953	0.317655204693123
427954	0.319889616244305
427955	0.30564202252366
427956	0.30959459169362
427957	0.321771054781724
427958	0.321835586523274
427959	0.322029181747925
427960	0.322672986700737
427961	0.322802050183837
427962	0.319332395714884
427963	0.305274494089361
427964	0.277223222579864
427965	0.275182406253334
427966	0.291345655946939
427967	0.285160187688489
427968	0.289625985865467
427969	0.297947116498008
427970	0.300115483844947
427971	0.304389199259966
427972	0.296354997436945
427973	0.314781460525049
427974	0.306557566606905
427975	0.294699859097024
427976	0.305096023491636
427977	0.323492172273729
427978	0.311184255035688
427979	0.292498786777238
427980	0.288739812831929
427981	0.266809477839332
427982	0.262535762424312
427983	0.268914825907413
427984	0.267130624084391
427985	0.255049007043848
427986	0.259353036764878
427987	0.261876767792416
427988	0.265958400445477
427989	0.262100677323078
427990	0.258279562303055
427991	0.256238745976524
427992	0.250471660677531
427993	0.238390043636988
427994	0.25497167629005
427995	0.25898877720156
427996	0.255262508229098
427997	0.267473188752742
427998	0.287879839555356
427999	0.28023370638578
428000	0.276216605474269
428001	0.284699504562759
428002	0.258529671590681
428003	0.256553387005701
428004	0.254641634162271
428005	0.25250597178818
428006	0.259333732536748
428007	0.285473251202814
428008	0.308561498359385
428009	0.314554883855876
428010	0.314554883855876
428011	0.308595715794924
428012	0.312548284964885
428013	0.306460053420833
428014	0.300371821876781
428015	0.294283590332729
428016	0.296259874917709
428017	0.304550691244239
428018	0.304294076740731
428019	0.298107096019589
428020	0.291986159502689
428021	0.279840010720596
428022	0.26594387755102
428023	0.277897943571155
428024	0.267826828551132
428025	0.282367644877662
428026	0.255971511708088
428027	0.243889894667544
428028	0.22970292955892
428029	0.219435828647409
428030	0.211306780776827
428031	0.211145012320879
428032	0.211080480579328
428033	0.213121296905859
428034	0.213121296905859
428035	0.200975148123766
428036	0.213056765164308
428037	0.215162113232389
428038	0.227243730272933
428039	0.233301647510974
428040	0.223260846796962
428041	0.215033049749289
428042	0.211080480579328
428043	0.190835598232663
428044	0.196828983729154
428045	0.194659103919523
428046	0.155633907266847
428047	0.137496763655099
428048	0.143326868232949
428049	0.149415099777001
428050	0.170141384361981
428051	0.16605975170892
428052	0.15751232087888
428053	0.15355975170892
428054	0.171471473327314
428055	0.159036005068864
428056	0.171212468156968
428057	0.148829532769374
428058	0.155015001027824
428059	0.161137450007416
428060	0.173059689258848
428061	0.18319923914995
428062	0.183005643925299
428063	0.182714811986251
428064	0.194731897285243
428065	0.196709694332916
428066	0.190716308836425
428067	0.173843844244315
428068	0.187802996692748
428069	0.201891212624282
428070	0.201891212624282
428071	0.187768779257209
428072	0.185727962930678
428073	0.167687177829184
428074	0.165517298019552
428075	0.151364550346468
428076	0.161759202278387
428077	0.153468385951856
428078	0.157386737686277
428079	0.165578804835718
428080	0.167456340243607
428081	0.177723441155118
428082	0.1857234255426
428083	0.213647146031688
428084	0.22174587959626
428085	0.201664278168235
428086	0.189548443692153
428087	0.187378563882521
428088	0.185662796930579
428089	0.167557480087534
428090	0.185535245910171
428091	0.17763010757025
428092	0.18349442958364
428093	0.189552346821682
428094	0.199627364971234
428095	0.211644450270227
428096	0.205457469549085
428097	0.197487799467613
428098	0.201440368637574
428099	0.201375836896023
428100	0.207142922195016
428101	0.21102856895659
428102	0.21928516784758
428103	0.21533259867762
428104	0.213196936303528
428105	0.211091588235447
428106	0.229615288037949
428107	0.221615303650467
428108	0.221550771908917
428109	0.215591603847965
428110	0.225761468045079
428111	0.221487752630059
428112	0.225664231330681
428113	0.207653760535197
428114	0.211543310426299
428115	0.199205078882248
428116	0.199526225127307
428117	0.201567041453838
428118	0.223719773514404
428119	0.221743488929423
428120	0.221678957187873
428121	0.233760574228416
428122	0.221422342684364
428123	0.223398627269345
428124	0.237939443595875
428125	0.237874911854325
428126	0.231911840663844
428127	0.221644739752333
428128	0.221644739752333
428129	0.245777659527409
428130	0.243801374942428
428131	0.243607779717777
428132	0.239590678806267
428133	0.249631479520279
428134	0.259480197472334
428135	0.261522526261557
428136	0.253296241676576
428137	0.218736843200879
428138	0.23923682758836
428139	0.251639590873963
428140	0.262001537833034
428141	0.264106885901115
428142	0.286033317764183
428143	0.280039932267692
428144	0.257788451030036
428145	0.263846368268077
428146	0.261741020199996
428147	0.259764735615016
428148	0.257788451030036
428149	0.259863484792106
428150	0.251958346452185
428151	0.260184631037166
428152	0.262255761669707
428153	0.247714945343176
428154	0.251667514513137
428155	0.243697844431665
428156	0.235471559846685
428157	0.211278011459589
428158	0.211213479718038
428159	0.21921346410552
428160	0.21921346410552
428161	0.2211897486905
428162	0.225271381343561
428163	0.22320025071102
428164	0.227281883364081
428165	0.239106885901116
428166	0.233018654357064
428167	0.229001553445553
428168	0.230977838030533
428169	0.20643043842553
428170	0.198139622098999
428171	0.196163337514019
428172	0.206204138228031
428173	0.183986874425914
428174	0.184372552412525
428175	0.188389653324035
428176	0.192372536800006
428177	0.169348821384986
428178	0.183663337514019
428179	0.212423823922021
428180	0.22256186135043
428181	0.230660594915002
428182	0.236975126656553
428183	0.240927695826514
428184	0.262955267533508
428185	0.272772158716859
428186	0.258520661866685
428187	0.258294361669187
428188	0.270311446968179
428189	0.270119364206221
428190	0.276207595750272
428191	0.278185392797946
428192	0.278120861056395
428193	0.282137961967906
428194	0.284178778294436
428195	0.286155062879416
428196	0.279840531137866
428197	0.267823445838874
428198	0.263806344927363
428199	0.265748412076803
428200	0.251015512988314
428201	0.258985183069785
428202	0.259049714811335
428203	0.27945246248442
428204	0.27320246248442
428205	0.261215691491438
428206	0.253215707103956
428207	0.233134105675931
428208	0.22707618843789
428209	0.223059087526379
428210	0.216809087526379
428211	0.2208565027439
428212	0.21263021815892
428213	0.204596016335898
428214	0.202490668267817
428215	0.198538099097857
428216	0.214667131355921
428217	0.224707932069934
428218	0.230893400328383
428219	0.239151511682067
428220	0.241384410770556
428221	0.25353055955265
428222	0.247537174056158
428223	0.239729272430635
428224	0.223630554478581
428225	0.22158973815205
428226	0.247759571124127
428227	0.251841203777188
428228	0.260069000824861
428229	0.265933322838251
428230	0.271926708334743
428231	0.292652992919723
428232	0.306870272334357
428233	0.308911088660888
428234	0.312863657830849
428235	0.34502448563258
428236	0.342888823258489
428237	0.34259799131944
428238	0.325986044360368
428239	0.319992658863877
428240	0.321968943448857
428241	0.344254642122053
428242	0.348237525598025
428243	0.386492878740174
428244	0.386394129563084
428245	0.394652240916767
428246	0.398669341828278
428247	0.392548405311379
428248	0.376322136338916
428249	0.376291822032906
428250	0.376356353774456
428251	0.376485417257557
428252	0.385032848087597
428253	0.382992031761066
428254	0.367056594727653
428255	0.387523874142287
428256	0.365209373625773
428257	0.379687170673446
428258	0.369001686802478
428259	0.362782001108489
428260	0.356883461659559
428261	0.344866376360566
428262	0.343019155258687
428263	0.345124503326768
428264	0.335148234354305
428265	0.335083702612755
428266	0.335083702612755
428267	0.353932451789845
428268	0.350270714558933
428269	0.344182483014881
428270	0.344311546497982
428271	0.346352362824513
428272	0.360250886660925
428273	0.382403618721491
428274	0.384638030272673
428275	0.380685461102712
428276	0.370482891932752
428277	0.370547423674302
428278	0.374693588068914
428279	0.368734420007962
428280	0.378968815946626
428281	0.375016246776666
428282	0.364975446062653
428283	0.347383358226626
428284	0.35955982131473
428285	0.35528610589971
428286	0.363449371205833
428287	0.361537618362403
428288	0.353503416539381
428289	0.345277131954401
428290	0.333260046655408
428291	0.331283762070428
428292	0.325419440057038
428293	0.357742036314717
428294	0.353724935403206
428295	0.335393318362663
428296	0.334944621097196
428297	0.343235437423726
428298	0.343170905682176
428299	0.335170921294694
428300	0.337308974335622
428301	0.329470758404088
428302	0.34330475049895
428303	0.3433692822405
428304	0.33941671307054
428305	0.33756949196866
428306	0.325552406669668
428307	0.327464159513097
428308	0.321535305758157
428309	0.321406242275056
428310	0.329470758404088
428311	0.337826106472169
428312	0.329697058601587
428313	0.335690444098078
428314	0.339962647050405
428315	0.348317995118486
428316	0.347996848873427
428317	0.349973133458407
428318	0.325458438826251
428319	0.325393907084701
428320	0.329540071479312
428321	0.32581380250685
428322	0.32383751792187
428323	0.325878334248401
428324	0.332000783227992
428325	0.333912536071422
428326	0.3239704845345
428327	0.334302117187561
428328	0.326237601058529
428329	0.322285031888568
428330	0.318203399235507
428331	0.308257444569055
428332	0.304240343657544
428333	0.292223258358552
428334	0.28843245764454
428335	0.304561489902604
428336	0.322794357766056
428337	0.34320100856867
428338	0.338991824895201
428339	0.332903593351149
428340	0.328856178133627
428341	0.326815361807097
428342	0.313017977814612
428343	0.313017977814612
428344	0.319204958535754
428345	0.315187857624244
428346	0.313019490277304
428347	0.329374822732867
428348	0.333422237950389
428349	0.363768549623088
428350	0.359204002269019
428351	0.365035619309563
428352	0.35690657143898
428353	0.36749481859555
428354	0.367589664643111
428355	0.361339664643111
428356	0.367589664643111
428357	0.361339664643111
428358	0.344083034527083
428359	0.335953986656502
428360	0.345865723887413
428361	0.351760360206814
428362	0.335243259295303
428363	0.32516824114575
428364	0.327144525730731
428365	0.321377440431738
428366	0.32542485564926
428367	0.351885520560386
428368	0.352014584043486
428369	0.360368419648875
428370	0.386958148043101
428371	0.402830565797657
428372	0.404905599559727
428373	0.398591067818176
428374	0.41274381549126
428375	0.40872671457975
428376	0.406720115688759
428377	0.415556865995155
428378	0.413580581410175
428379	0.397320095002173
428380	0.395408342158742
428381	0.390908326546225
428382	0.404966228171748
428383	0.419118975844832
428384	0.401173036790899
428385	0.395373246519059
428386	0.407682676219793
428387	0.411861545587252
428388	0.409658960804774
428389	0.399618160090761
428390	0.39356024285272
428391	0.407745695498651
428392	0.415779897321672
428393	0.427762765185126
428394	0.427471933246077
428395	0.429219526966722
428396	0.437510343293253
428397	0.445574859422285
428398	0.465561614802749
428399	0.465660363979839
428400	0.48845777919736
428401	0.480423577374338
428402	0.494447261564322
428403	0.472260312068216
428404	0.478574843809767
428405	0.502768392196864
428406	0.506460443733786
428407	0.492176241910764
428408	0.518315760576831
428409	0.512130292318381
428410	0.51633947599185
428411	0.502024959862818
428412	0.497943327209757
428413	0.505656382787719
428414	0.511873677814872
428415	0.519938193943904
428416	0.507599962399852
428417	0.474727529032778
428418	0.470839491604368
428419	0.470744645556808
428420	0.46407626259735
428421	0.454035461883338
428422	0.466246142406982
428423	0.457955326080451
428424	0.464013243318493
428425	0.447560674148532
428426	0.429617125761436
428427	0.437681641890467
428428	0.433600009237406
428429	0.441826293822387
428430	0.45193162627795
428431	0.449729041495471
428432	0.437582892713378
428433	0.431524975475336
428434	0.445518345359309
428435	0.415527397367209
428436	0.441697230339286
428437	0.448173530536784
428438	0.462585283380214
428439	0.462520751638664
428440	0.468223305196106
428441	0.460223320808625
428442	0.460193006502614
428443	0.431885120489609
428444	0.426055015911758
428445	0.409699683456195
428446	0.430555031524276
428447	0.436322116823268
428448	0.448694565802861
428449	0.4447419966329
428450	0.428578746939296
428451	0.440307390966077
428452	0.440242859224526
428453	0.442027061047548
428454	0.444067877374078
428455	0.438141414285975
428456	0.454432214999987
428457	0.46651383204053
428458	0.479240132238028
428459	0.471048065088588
428460	0.47503094856456
428461	0.47904804947607
428462	0.47904804947607
428463	0.481250634258548
428464	0.481121570775448
428465	0.479145286190467
428466	0.485203203428509
428467	0.503243988530004
428468	0.488929472400972
428469	0.478632057183449
428470	0.48258462635341
428471	0.490554296434881
428472	0.480446573312482
428473	0.464382072795968
428474	0.466358357380948
428475	0.47442287350998
428476	0.48264915809496
428477	0.476207075333002
428478	0.478183359917983
428479	0.488224160631995
428480	0.476112229285442
428481	0.480000266713851
428482	0.481976551298831
428483	0.536262187521955
428484	0.517835724433851
428485	0.532021177079782
428486	0.533997461664763
428487	0.540055378902805
428488	0.56020151207238
428489	0.570082934997281
428490	0.570180171711679
428491	0.575947257010672
428492	0.569697257010671
428493	0.535398376168012
428494	0.551462876684526
428495	0.557712876684526
428496	0.564348554671135
428497	0.564284022929584
428498	0.547766922018075
428499	0.545790637433094
428500	0.535780151025092
428501	0.537756435610072
428502	0.529980360753252
428503	0.525963259841742
428504	0.525480345140734
428505	0.537497430439727
428506	0.545467100521198
428507	0.551619863806801
428508	0.54957904748027
428509	0.559589533888271
428510	0.547378853364628
428511	0.547378853364628
428512	0.549355137949608
428513	0.547378853364628
428514	0.557582934997281
428515	0.563382725269121
428516	0.563382725269121
428517	0.561406440684141
428518	0.569565802860734
428519	0.585694835118798
428520	0.613840952675855
428521	0.609664473975233
428522	0.625955274689245
428523	0.608664427137679
428524	0.61854585006258
428525	0.624763145089733
428526	0.632668283429654
428527	0.630498403620023
428528	0.627944358286474
428529	0.615700972789983
428530	0.627782589830526
428531	0.637922139721628
428532	0.64398005695967
428533	0.647962940435642
428534	0.64388130778258
428535	0.619396927456434
428536	0.613407445089473
428537	0.615543107463564
428538	0.611752306749552
428539	0.615575812436411
428540	0.60097046436833
428541	0.617004650578834
428542	0.614868988204742
428543	0.622838658286214
428544	0.620862373701234
428545	0.642886042278699
428546	0.648493749788581
428547	0.638452949074568
428548	0.634276470373946
428549	0.599977589531286
428550	0.606453889728785
428551	0.608686788817274
428552	0.608751320558824
428553	0.612639357987234
428554	0.616656458898745
428555	0.623035522381846
428556	0.618953889728785
428557	0.627115642572215
428558	0.642139373599752
428559	0.633494706055316
428560	0.625559253409383
428561	0.619694931395993
428562	0.621735747722524
428563	0.627858196702116
428564	0.633916113940157
428565	0.637804151368567
428566	0.633530435953548
428567	0.641530420341029
428568	0.653547505640022
428569	0.669710755333627
428570	0.655558007660543
428571	0.645549911919377
428572	0.641597342749417
428573	0.645614443660927
428574	0.637390549742784
428575	0.641343118912744
428576	0.639237770844663
428577	0.637069403497724
428578	0.630981171953673
428579	0.635190355627142
428580	0.643254871756174
428581	0.647754887368692
428582	0.629196970130651
428583	0.615108754199117
428584	0.613067937872586
428585	0.608986305219525
428586	0.612969188695496
428587	0.609016619525536
428588	0.611219204308014
428589	0.645486258381971
428590	0.667673207878077
428591	0.655656122579084
428592	0.649598205341043
428593	0.625050805736039
428594	0.637196954518133
428595	0.629520507042546
428596	0.621294222457567
428597	0.621134844668455
428598	0.602928387981484
428599	0.596549324498383
428600	0.592501909280861
428601	0.602671773477975
428602	0.588648089287991
428603	0.594706006526033
428604	0.598658575695993
428605	0.578546659961958
